case,cores,status,no_l2_cycles,l2_cycles,no_l2_added_bytes,l2_added_bytes,cache_hit_rate,hit_bytes,miss_bytes,cache_gain,seconds,plan_sha256,error,l2_speedup,no_l2_speedup,q2_cycles,vs_q2_gain,selected,inference_seconds,candidate_count
case_073,5,ok,3243126.0,2316337.0,95853568.0,95853568.0,0.7088277541240201,70428672.0,28930688.0,1.400109742235262,2.0162930000001325,1d1772bae56b2d6452255cbac4b370728ccc05031f8e3f7cac7a1ccde87d5d9e,,4.3524003631595924,3.108613726386209,3224273.0,1.3919705984060178,data_band,0.5739052999997512,5
case_074,1,ok,1682239.0,1678120.0,6070280.0,6070280.0,0.16680485013829857,1642496.0,8204316.0,1.002454532452983,1.5198975000002974,2779c2f98534ba22be17439254042effe4fd89fc373320886e992cf811fe3daa,,1.002454532452983,1.0,1682239.0,1.002454532452983,single_core_fixed,0.05570820000002641,1
case_074,2,ok,825446.0,824949.0,3457024.0,3457024.0,0.33238847814907185,2404352.0,4829208.0,1.0006024614854978,1.3845479999999952,73ffaad34b23d5ca1acd23d2638cdfad327d561f45078220412e333d3d136b72,,2.0392036356186867,2.037975833670525,822510.0,0.9970434535953132,component_reuse_order,0.8120001000002048,9
case_074,3,ok,560063.0,558503.0,5275648.0,5275648.0,0.33438825370761355,3026944.0,6025240.0,1.002793181057219,1.4445982999995977,91bbdcd42a0d3f51bad593e1e98f37129699edccc5147919e7b4a4f7e09aa468,,3.012050069560951,3.003660302501683,553814.0,0.9916043423222436,component_reuse_order,0.9118848000002799,9
case_074,4,ok,436212.0,433111.0,6995968.0,6995968.0,0.307984104716972,3317760.0,7454744.0,1.00715982738836,1.4746077999998306,f2871002d3330112e5d52b85b21884e3a4f60f932b5d59aafbea9e3086e245b4,,3.8840828332690696,3.856471165396642,423088.0,0.9768581264387189,component_reuse_order,0.8860152000002017,9
case_074,5,ok,335626.0,333481.0,7770112.0,7770112.0,0.26676070838913596,3080192.0,8466456.0,1.006432150557303,1.5730800000001182,745d7f838fc73fb39ce0194c4677d67832860226729a92e20d22882cfb7e5966,,5.044482294343606,5.0122427940624386,407970.0,1.223368047954756,component_reuse_order,0.8522469999998066,9
case_075,1,ok,1441809.0,1441809.0,0.0,0.0,0.0,0.0,1819782.0,1.0,3.8433399000000463,bed9d9e83e74b512d9fc39bb4e0590540ad7bc8cb66a39d8ca9bb40be3ad609a,,1.0,1.0,1441809.0,1.0,single_core_fixed,0.11943350000001374,1
case_075,2,ok,738658.0,738658.0,1401990.0,1401990.0,0.12205756804152743,327686.0,2356998.0,1.0,3.495946500000173,0636cef50865a16407fbe82b385c14210d5b6fdf3a7e071a637217bf633d9e42,,1.9519303926851128,1.9519303926851128,738658.0,1.0,valley,1.0899312999999893,6
case_075,3,ok,559640.0,559578.0,4018700.0,4018700.0,0.39516972935439865,1775628.0,2717702.0,1.0001107977797554,3.596440899999834,cb7a9b0b1f4647a7cfc27158630f0555e13f41405789466eff57f7b02c903119,,2.5766005811522255,2.576315131155743,559640.0,1.0001107977797554,valley,1.160978299999897,6
case_075,4,ok,398037.0,397969.0,3455122.0,3455122.0,0.3235900701039091,1360018.0,2842886.0,1.0001708675801382,3.333309900000131,fee69e2338b9c3e28a2cb364a0ff62e80ef8618ba9ac75f24822643e43ec2e1b,,3.6229178654618828,3.6222989320088335,398037.0,1.0001708675801382,valley,1.1574735999997756,6
case_075,5,ok,369499.0,365050.0,6786072.0,6786072.0,0.5434347203397736,3367190.0,2828936.0,1.0121873715929324,3.932824999999866,b8dd6eb6a01ad22dea7c4c66bc1da679238f348f6fe938ebc8e340691c431ed7,,3.9496205999178193,3.902064687590494,369499.0,1.0121873715929324,valley,1.1825853999998799,6
case_076,1,ok,6185113.0,6183098.0,28280832.0,28280832.0,0.13357661937269952,4347904.0,28201984.0,1.0003258884138664,39.99526999999989,942cb3b3d622bf9f0010de6b6db391fd4d955ea8adbdf47a2f1577f4908dba33,,1.0003258884138664,1.0,6185113.0,1.0003258884138664,single_core_fixed,0.9051088000001073,1
case_076,2,ok,3085520.0,3084596.0,10178560.0,10178560.0,0.47763838684527604,6900736.0,7546880.0,1.0002995530046723,25.009175799999866,20ac5ca79eb9c22b472eb6c7c8b4c6edd99b5467c870c1c7f24a0158051df5a7,,2.005161453882453,2.0045609816173613,3069464.0,0.9950943332611467,component_reuse_order,9.561142400000335,7
case_076,3,ok,2046418.0,2046322.0,10626048.0,10626048.0,0.25690911590815346,3826688.0,11068416.0,1.0000469134378656,22.097663099999863,ee30148f43bbc2ce86515e1d6f138c1bb7de42a42852934b35724dd30a54bbe1,,3.0225511918456625,3.0224094002300603,2061609.0,1.0074704762984517,component_reuse_order,9.43875640000033,7
case_076,4,ok,1531122.0,1530920.0,14709760.0,14709760.0,0.46827452249919066,8887296.0,10091520.0,1.0001319468032295,21.355084100000113,62f1076a86f63c63b62356ee7bbaa0f1394222ff6891d9b08169f2c25426ca43,,4.040128158231652,4.039595146565721,1550155.0,1.0125643403966242,component_reuse_order,9.479399100000137,7
case_076,5,ok,1237109.0,1234163.0,17932288.0,17932288.0,0.45343849453438495,10066944.0,12134400.0,1.002387042878453,22.254065800000262,910f6cf28a40e5101c5f1f0654edfbf46773cc4c7ef6ee7f8480bc9afffa93ff,,5.011585179591351,4.9996507987574255,1238120.0,1.00320622154448,component_reuse_order,9.435214999999971,7
case_077,1,ok,495320.0,495320.0,0.0,0.0,0.0,0.0,2141260.0,1.0,1.6492426999998315,313a53144f59c7d21461950a087d241efd2668313bf912d71f68862af0734dcf,,1.0,1.0,495320.0,1.0,single_core_fixed,0.06847849999985556,1
case_077,2,ok,262954.0,262846.0,580106.0,580106.0,0.09775834827793771,251080.0,2317294.0,1.0004108869832526,1.6534966999997778,f89dc64c44ba776feac23e852050856bfb1b620db0570f7cc0c7fb4c9d0174ac,,1.8844494494875326,1.8836754717555162,250735.0,0.9539235902391514,valley,0.7885439000001497,8
case_077,3,ok,188863.0,188537.0,792452.0,792452.0,0.14957033125125727,411914.0,2342068.0,1.0017291035711824,1.5616128000001481,1b76247fb80763a9c7d11df5e631a768ad31e12804a2fb38b5f223fcdcff7bcd,,2.6271766284601963,2.6226418091420767,178739.0,0.9480314208882076,valley,0.79348839999966,8
case_077,4,ok,153109.0,152982.0,1205822.0,1205822.0,0.18838323384524713,577904.0,2489800.0,1.0008301630257155,1.6802677000000585,243ae7189a012d3fa3a5dccc8bcbdfea28f55704c878f5bb74b835be8adecabd,,3.2377665346249884,3.2350808900848413,144734.0,0.9460851603456616,valley,0.866692200000216,8
case_077,5,ok,121081.0,121081.0,172032.0,172032.0,0.0,0.0,2313292.0,1.0,1.4291437000001679,4b5f3f8d483bc722783a6e95e26fdd9237bca50296070645508ea4428505a112,,4.090815239385205,4.090815239385205,121081.0,1.0,component_merged,0.765642299999854,7
case_078,1,ok,2296143.0,2296143.0,12644568.0,12644568.0,0.0,0.0,14776152.0,1.0,0.3650294999997641,69e0e695ade21e7c3734f75bdadd7b92833241347217999b102e74c4b7836aef,,1.0,1.0,2296143.0,1.0,single_core_fixed,0.014560900000105903,1
case_078,2,ok,1055740.0,1055740.0,2148480.0,2148480.0,0.0,0.0,4395264.0,1.0,0.2952440000003662,dd512d08343ea8a420864219616b9e37c2ec57aa5a8e0d25277a72cce778b002,,2.1749133309337525,2.1749133309337525,1055740.0,1.0,data_band,0.11678600000004735,6
case_078,3,ok,792172.0,792172.0,4296960.0,4296960.0,0.11764274397042428,769824.0,5773920.0,1.0,0.29293150000012247,3e0d59208fd26ec164968115b81123b9ed63cc3acb45e6da22ff627c52c52c57,,2.8985409734249634,2.8985409734249634,773858.0,0.9768812833576547,data_band,0.1291572999998607,6
case_078,4,ok,557664.0,557664.0,6445440.0,6445440.0,0.0,0.0,8692224.0,1.0,0.29593690000001516,408c2d623ae7906c6c18ccae0597a4c67ded37fd77becd4f167416f6e542cf3c,,4.117430926149079,4.117430926149079,557664.0,1.0,data_band,0.12622879999980796,6
case_078,5,ok,543260.0,543260.0,8593920.0,8593920.0,0.10508395026743651,1139184.0,9701520.0,1.0,0.32694569999966916,c2ad422660026bf7bbcfc5776fd83ce7680e94ff1ad88d04c7ab6ade546e3e4b,,4.226600522769944,4.226600522769944,528099.0,0.9720925523690314,data_band,0.12104379999982484,6
case_079,1,ok,31052251.0,31052251.0,32448512.0,32448512.0,0.0,0.0,38260736.0,1.0,26.073585600000115,e8c2977025670b0dec3c92b1c955c5fa59854ec91c26b072e18ddca966af5564,,1.0,1.0,31052251.0,1.0,single_core_fixed,0.45758319999958985,1
case_079,2,ok,15594940.0,15575492.0,36859904.0,36859904.0,0.2808586762075134,9003008.0,23052288.0,1.0012486282937323,12.7571724000004,d51c695f16c51d6d91b38999972040e77f6852bca3d40a4d015d1bb171f19bdd,,1.9936610028113397,1.9911747656611696,15446486.0,0.9917173723950422,data_wide,4.786110999999892,6
case_079,3,ok,10436715.0,10432969.0,55062528.0,55062528.0,0.12024703317994671,6100992.0,44636160.0,1.0003590540717604,15.002361500000006,85f9b40468c944f136e64016b366cda2c078a76d99f6b97a8d8354a383cbeb50,,2.9763580242594414,2.9752897343656506,10181692.0,0.9759151014442773,data_wide,5.067793600000186,7
case_079,4,ok,7786118.0,7780871.0,31670272.0,31670272.0,0.13396143088473428,3727360.0,24096768.0,1.000674346098271,11.141918100000112,f1f39499be98db8028a851f6f431e0daa39ad40820c828996d8da65466a29286,,3.9908451123273987,3.9881557150816365,7635624.0,0.9813328096558855,data_wide,4.271710399999847,6
case_079,5,ok,6263209.0,6260737.0,64759808.0,64759808.0,0.21749803948310545,13064192.0,47001600.0,1.0003948416935577,15.554226899999776,5f268a06e4bf8cc5dc5d36a8a6515388921e5ade457d6ce5ce966d3208005ebf,,4.959839552436079,4.957881973921037,6075976.0,0.9704889376442422,data_wide,5.093053900000086,7
case_080,1,ok,292138.0,291826.0,548864.0,548864.0,0.1686143572621035,413696.0,2039808.0,1.0010691302351402,0.40668840000034834,4bde11275202a3123e3211f6020879016dce6dd6e065878203a696a24797bbac,,1.0010691302351402,1.0,292138.0,1.0010691302351402,single_core_fixed,0.02336650000006557,1
case_080,2,ok,153702.0,153702.0,1921024.0,1921024.0,0.1006423982869379,385024.0,3440640.0,1.0,0.4139641000001575,cdb2d593766bd90bc7ed6e611b308690efd18cc54c1b22c445a079746c3e2cac,,1.900677935225306,1.900677935225306,156441.0,1.017820197525081,component_reuse_order,0.25707290000036664,7
case_080,3,ok,100098.0,100098.0,983040.0,983040.0,0.0,0.0,2740224.0,1.0,0.3704378999996152,f787fb65eda1728918e758483a68fd5181701e5ea27fcece0914931226fa0ab6,,2.9185198505464647,2.9185198505464647,100098.0,1.0,data_wide,0.15499110000018845,6
case_080,4,ok,107717.0,79440.0,4444160.0,4444160.0,0.43584656084656087,2699264.0,3493888.0,1.3559541792547836,0.5427884000000631,4de91d19bd4023f364490397d689a1da2530311d460b1e0e938e865993e5f61b,,3.677467270896274,2.7120881569297324,92659.0,1.1664023162134944,data_wide,0.1816862000000583,7
case_080,5,ok,117286.0,73651.0,5013504.0,5013504.0,0.4262899262899263,2842624.0,3825664.0,1.5924563142387749,0.6528370999999424,a197906aeb3a5dd86b14f2382cc7a86acc76b4f4b4ee99e60cd18741148a2792,,3.966517766221776,2.4908173183500164,113455.0,1.5404407272134797,data_wide,0.22301410000000033,7
case_081,1,ok,151795.0,151795.0,0.0,0.0,0.0,0.0,1044820.0,1.0,1.65133139999989,e0c3a84e75f5cccea24be436c009615eacaeea8dc4e49c81e869f8ffa0539f00,,1.0,1.0,151795.0,1.0,single_core_fixed,0.055472500000178115,1
case_081,2,ok,76860.0,76860.0,0.0,0.0,0.0,0.0,1044820.0,1.0,1.3600553000001128,38d67cf6c28fac291aac83471e998b1d4df4007407ebbd1d57a02e3949f048bd,,1.9749544626593807,1.9749544626593807,76860.0,1.0,component_merged,0.6813215000001946,7
case_081,3,ok,51943.0,51943.0,0.0,0.0,0.0,0.0,1044820.0,1.0,1.2661324999999124,d68ac76f4bbba1d8b60aa20c255a9cabd714ed94c6686cf599309686826f889c,,2.9223379473653814,2.9223379473653814,51943.0,1.0,component_merged,0.627009199999975,7
case_081,4,ok,39588.0,39588.0,0.0,0.0,0.0,0.0,1044820.0,1.0,1.1993954999998095,6a60e3a9bbc1f246a0658bb1bf739967c2feba8eda9c86978335e639c3b60689,,3.834369000707285,3.834369000707285,39588.0,1.0,component_merged,0.7022680000000037,7
case_081,5,ok,30943.0,30943.0,0.0,0.0,0.0,0.0,1044820.0,1.0,1.4518740999997135,ae26e110b0e9d64eef0fc2c50bf20ec8d20f3c1e5fb6ea87c3845f9f42fa4215,,4.905632937982743,4.905632937982743,30943.0,1.0,component_merged,0.7137695999999778,7
case_082,1,ok,721041.0,721041.0,0.0,0.0,0.0,0.0,566406.0,1.0,1.3760025000001406,6eb39ce98179d639db67413478cb56976f77b63d3afc1ad94cbd85377017ba62,,1.0,1.0,721041.0,1.0,single_core_fixed,0.059349899999688205,1
case_082,2,ok,365555.0,365554.0,567942.0,567942.0,0.10928238898349926,98310.0,801286.0,1.0000027355739507,1.478269900000214,e667ab7b0d097b0ba2cfadbe16203912a442382b7abd426668b5655594ba896b,,1.9724609770375923,1.972455581239485,365555.0,1.0000027355739507,valley,0.645997399999942,6
case_082,3,ok,249583.0,249485.0,1538572.0,1538572.0,0.32618174746840645,499852.0,1032582.0,1.000392809186925,1.5590508000000227,213037075f8e71bed93d8f639a4f34222e67abe2d060b80736ec3c035c244049,,2.890117642343227,2.888982823349347,249583.0,1.000392809186925,valley,0.5477753000000121,6
case_082,4,ok,202367.0,202415.0,1418386.0,1418386.0,0.3308694809077247,491410.0,993798.0,0.9997628634241533,1.4466459999998733,4dec74e4095e85090b6c73620265c118ac2593d4103e52ff1502112d02b88472,,3.5621915371884496,3.56303646345501,202367.0,0.9997628634241533,valley,0.592500299999756,6
case_082,5,ok,187739.0,187306.0,2829592.0,2829592.0,0.5301861455941522,1265812.0,1121674.0,1.0023117251983384,1.6927288000001681,2b79a56e8dcf36f94be82411fc38ebce69cf2dc28e2cec132788ae895df757e3,,3.849534985531697,3.840656443253666,187739.0,1.0023117251983384,valley,0.7615132999999332,6
case_083,1,ok,1057993.0,946145.0,13934688.0,13934688.0,0.7958684091545202,11829024.0,3034016.0,1.1182144385902795,1.883603100000073,7ec4e87335d7c4fad3623f4332ab33b69d05a0210b052cebef7267c241d7bedc,,1.1182144385902795,1.0,1057993.0,1.1182144385902795,single_core_fixed,0.057331499999691005,1
case_083,2,ok,447790.0,447715.0,930400.0,930400.0,0.43954846714886664,929536.0,1185216.0,1.0001675172821995,1.4082565999997314,c9188db4633d9a506e875ba4de40c57580c98591034206ec200a2d8503281d68,,2.3630948259495437,2.3626990330288753,447790.0,1.0001675172821995,data_band,0.5152158999999301,5
case_083,3,ok,308067.0,308067.0,1860800.0,1860800.0,0.30525110076607015,929536.0,2115616.0,1.0,1.3330852000003688,163a381039564a1b6b10d0687b4fb4a82a8471b4c6a3401066834aad95d289c3,,3.4342951370968002,3.4342951370968002,308067.0,1.0,data_band,0.5148374000000331,5
case_083,4,ok,224609.0,224609.0,2791200.0,2791200.0,0.7014391963682024,2788608.0,1186944.0,1.0,1.3346999000000324,06cb98df169d10f9dda4d24e406d18d2f029d314f774986c9328a4eba37c3a64,,4.710376699063707,4.710376699063707,224609.0,1.0,data_band,0.42821550000007846,5
case_083,5,ok,197034.0,196519.0,3721600.0,3721600.0,0.1894710751348566,929536.0,3976416.0,1.0026206117474645,1.1892071000002034,7bc8dee7e3372db6b1ac1ef6a582f78d0e8848584634df682eb17e36318e880a,,5.38366773696182,5.369596110315986,197034.0,1.0026206117474645,data_band,0.42039440000007744,5
case_084,1,ok,2507412.0,2507412.0,0.0,0.0,0.0,0.0,9927786.0,1.0,8.150140199999896,394128f58f59436607e94c6d809e84dc37c2bb9623f4570355de7e12960c1e4c,,1.0,1.0,2507412.0,1.0,single_core_fixed,0.22999170000002778,1
case_084,2,ok,686924.0,686924.0,9427968.0,9427968.0,0.0,0.0,14641770.0,1.0,7.372167700000318,c53cbb4f339adb9013e0da728f8c6ea12750731e63a78b6ebe0f3a5b79cc393c,,3.650202933657872,3.650202933657872,1255052.0,1.8270609266818454,data_wide,1.893052599999919,5
case_084,3,ok,458172.0,458172.0,9179136.0,9179136.0,0.0,0.0,14517354.0,1.0,6.622082200000023,17df49ba5e33bc6b79dc196c9e7f7eb44109f01ac006ad44c499d85d7173f0fe,,5.472643461407507,5.472643461407507,836220.0,1.8251224430999713,data_wide,1.6376636999998482,5
case_084,4,ok,384788.0,384788.0,8930304.0,8930304.0,0.0,0.0,14392938.0,1.0,6.33372640000016,f4e9c842ce60c8ca75d030fa21de8df965aaa44e52d6c15c9d2be0dd0f9a9248,,6.516346663617369,6.516346663617369,629028.0,1.6347391290788693,data_wide,1.6936501000000135,5
case_084,5,ok,375094.0,375094.0,8681472.0,8681472.0,0.0,0.0,14268522.0,1.0,6.0919896000000335,ab8bd5fc3d1b0963b4742defec2e0a1a5117169f5da6a5e2703547efc379ad69,,6.6847563544071615,6.6847563544071615,503472.0,1.3422555412776531,data_wide,1.781512400000338,5
case_085,1,ok,3187899.0,3187899.0,0.0,0.0,0.0,0.0,1655942.0,1.0,18.062422699999843,684cfd0441b7faf7f2c3f58f65970994db8dc62ead0591c028c1518df373ad26,,1.0,1.0,3187899.0,1.0,single_core_fixed,0.34349070000007487,1
case_085,2,ok,1662788.0,1662787.0,2148486.0,2148486.0,0.10248364323273938,294918.0,2582790.0,1.0000006013999387,13.739689800000178,083e187e6aff98d9172d047bb063fadf4be8447ad0180091392134369c68b998,,1.9172022634288095,1.917201110424179,1662788.0,1.0000006013999387,valley,3.2558837000001404,6
case_085,3,ok,1126371.0,1126373.0,5683212.0,5683212.0,0.3915372286538827,1991948.0,3095558.0,0.9999982243892565,12.712564399999792,75a93c335578dc3a749028a8c1ba37dbe314845d0095398918000f9b75e0c85a,,2.830233856812974,2.83023888221554,1126371.0,0.9999982243892565,valley,3.209216899999774,6
case_085,4,ok,838581.0,838456.0,5003666.0,5003666.0,0.30923819693848253,1473426.0,3291270.0,1.0001490835535793,11.344617499999913,8cece95d2e79e82e1d64dc409126568dbd694acec6c5883748ff6d78ed19789b,,3.802106490978656,3.8015397439245584,838581.0,1.0001490835535793,valley,3.406569700000091,6
case_085,5,ok,746292.0,744845.0,10855448.0,10855448.0,0.5254370581022013,4350870.0,3929608.0,1.001942686062201,12.041506200000185,a8e93b023e6d97f3119b454dabb3f879196b59721c4a090de056f54691f17e96,,4.27994951969873,4.271651042755383,746292.0,1.001942686062201,valley,3.672980699999698,6
case_086,1,ok,118403.0,118403.0,0.0,0.0,0.0,0.0,321126.0,1.0,1.9520516000002317,0f4e862bfccb3b103c1999ac88e283efe57b077628d0cdcbc5ba535fcad3106b,,1.0,1.0,118403.0,1.0,single_core_fixed,0.08998950000022887,1
case_086,2,ok,62866.0,62866.0,418278.0,418278.0,0.1573806547680034,92164.0,493448.0,1.0,1.862289900000178,35b4dc19fe6de0140349a30ac16fecc69b2281b416c9ed1a6b370b1e1fb0b490,,1.8834187000922598,1.8834187000922598,62866.0,1.0,valley,0.724576099999922,6
case_086,3,ok,48546.0,47249.0,1081164.0,1081164.0,0.4327925129756018,444780.0,582918.0,1.027450316408813,1.9723171000000548,270189df897b9402eac4cd5208f327a5555f5f1225acead7d182265cc187dfbc,,2.5059366335795468,2.4389857042804763,48546.0,1.027450316408813,valley,0.6969758999998703,6
case_086,4,ok,38996.0,38226.0,952434.0,952434.0,0.3114209910067014,300018.0,663366.0,1.020143357923926,1.8393044999997983,861855f6c09ec10488e4ec539762204e7a961c0e477ccb0e47746470b405658b,,3.0974467639826297,3.0362857728997845,38996.0,1.020143357923926,valley,0.7835767000001397,6
case_086,5,ok,40905.0,36951.0,1898328.0,1898328.0,0.5382102091908176,837144.0,718278.0,1.1070065762766907,2.042376400000194,47d94f9ff8923d4e71b6da05d8e8cae904691f3a6d32d70d03e8a010bc7bfe24,,3.2043246461530135,2.894585014056961,42073.0,1.1386160049795675,valley,0.797669400000359,6
case_087,1,ok,3974071.0,3969779.0,7902720.0,7902720.0,0.18336776784760794,2534400.0,11287004.0,1.0010811684982968,36.648023300000204,91acd6dff66221ddc3c11406e7b6f4cdc7b6973022b5518ef28c2f6c02a954f4,,1.0010811684982968,1.0,3974071.0,1.0010811684982968,single_core_fixed,0.592193099999804,1
case_087,2,ok,2008482.0,2008511.0,4631040.0,4631040.0,0.30051061051454997,3170304.0,7379420.0,0.9999855614432781,16.755303500000082,39a0c4998f517fde789a956791e922d67291627d4ef127ec5e00e8c2ff9e118e,,1.9786155017323779,1.978644070497022,1985234.0,0.9884108177650011,component_reuse_order,6.306838499999685,8
case_087,3,ok,1382997.0,1382997.0,5902848.0,5902848.0,0.16488421297679523,1949184.0,9872348.0,1.0,13.673735300000317,a19952710b95f5b275a60beae898c33b9d5ebd03743a927c65f5d08ef44b4f9d,,2.8735210560832742,2.8735210560832742,1385253.0,1.001631239980998,component_reuse_order,6.624311999999918,9
case_087,4,ok,1025060.0,1021202.0,22413298.0,22413298.0,0.493625108353013,12570348.0,12895026.0,1.0037779009441814,20.703630099999828,f6d8f7482764cd9fb2fa42ef5cff0c8f0cf5b65983e1d636e4cd10085ce99c43,,3.891562100348413,3.876915497629407,1069661.0,1.0474529035391626,valley,6.906024800000068,9
case_087,5,ok,885740.0,852871.0,25908378.0,25908378.0,0.5069576856598562,14296226.0,13903812.0,1.0385392398146964,19.910643400000026,8588e627d5dd658cbd83f985e37e2c6a8d20a5ad53477a146153b6321d973cd6,,4.659639030990618,4.486724095106916,888504.0,1.0417800581799592,valley,6.953563100000338,9
case_088,1,ok,243623.0,243623.0,0.0,0.0,0.0,0.0,1829730.0,1.0,1.1924192999999832,163f203a2937e442470e3ecfbb02b80323d01d3c6887661bb73f55d35b22ac06,,1.0,1.0,243623.0,1.0,single_core_fixed,0.05434229999991658,1
case_088,2,ok,135849.0,135313.0,850054.0,850054.0,0.18078630320797973,454854.0,2061122.0,1.0039611862866096,1.2497800000001007,ec9c72f07bc2d16c3909b622e25384f47039a8571fcdd2828ca8ab936b5983a4,,1.8004404602661976,1.7933367194458554,135849.0,1.0039611862866096,valley,0.5778408000001036,7
case_088,3,ok,96111.0,95879.0,1473104.0,1473104.0,0.3074813000078188,943820.0,2125700.0,1.0024197165176942,1.1590961000001698,f6ff33b6b1872685d56ba097edf7aa72d30ccbbd550601986244315808d7f5b0,,2.54094222926814,2.5348087107615154,96111.0,1.0024197165176942,valley,0.5626009000002341,7
case_088,4,ok,87538.0,81865.0,2048310.0,2048310.0,0.2558772351681021,877902.0,2553048.0,1.0692970133756794,1.354569999999967,c764181a7d11820a9ba8e1e639b5e9afb269114bfd966a1ae003d8d6a6d98aef,,2.975911561717462,2.7830542164545684,87538.0,1.0692970133756794,valley,0.6390885999999227,7
case_088,5,ok,86863.0,75845.0,2220472.0,2220472.0,0.35416680662765676,1265234.0,2307190.0,1.145269958467928,1.2531593999997312,828c99e849863ab9b9450f1a1659785d6c94d1bbb380ca6b3620e17fa424c455,,3.2121168171929595,2.804680934344888,86863.0,1.145269958467928,valley,0.612294699999893,7
case_089,1,ok,693092.0,693092.0,0.0,0.0,0.0,0.0,402560.0,1.0,2.190658099999837,4fc10e9b5c244c9674e677b5fc6937fd0b87f194d682ef550a0ce29592c22599,,1.0,1.0,693092.0,1.0,single_core_fixed,0.0737981000002037,1
case_089,2,ok,333104.0,333104.0,238720.0,238720.0,0.0,0.0,641280.0,1.0,2.029186500000378,fe37cb9dd10ca5d78706e2e36ff6b5c62a66e1f6dfbdbe1f5236f9bdaf9646a5,,2.0807075267784234,2.0807075267784234,346832.0,1.0412123540996205,data_band,0.804499400000168,6
case_089,3,ok,233146.0,233146.0,477440.0,477440.0,0.2711090909090909,238576.0,641424.0,1.0,1.8013640999997733,cd558c7aa63d9537847387ca2b42be34710397e24b433ffd180a0d607acf3574,,2.97278100417764,2.97278100417764,243614.0,1.0448989045490809,data_band,0.7018966000000546,6
case_089,4,ok,166784.0,166784.0,716160.0,716160.0,0.0,0.0,1118720.0,1.0,1.7402092000002085,c05288df336750edcf46764a1d5e8970abc40498ab4bb9f32df6cdf1f0ed5333,,4.155626438986953,4.155626438986953,178160.0,1.068207981580967,data_band,0.6380747999996856,6
case_089,5,ok,133604.0,133604.0,954880.0,954880.0,0.0,0.0,1357440.0,1.0,1.5679144000000633,3ac28abd0f96c8b48e87415b16b93aa3063c90b3527b48ca226a3cc17c670a89,,5.187659052124188,5.187659052124188,147432.0,1.1034998952127182,data_band,0.6968987000000197,6
case_090,1,ok,1178363.0,1178363.0,21233592.0,21233592.0,0.0,0.0,23365560.0,1.0,0.671536500000002,00f2e18102897420f917354e90524cc9061b95a3ad982b75fecb9f63b5a465d9,,1.0,1.0,1178363.0,1.0,single_core_fixed,0.024607500000001892,1
case_090,2,ok,481849.0,474598.0,2148480.0,2148480.0,0.4837413670975739,2097936.0,2238960.0,1.0152781933341481,0.5589331000001039,6dccdbc1381d4e468d67ccfa7c9506665df947ec8a28d1cd08b26404097699a4,,2.4828654988010905,2.445502636718142,482371.0,1.016378071546867,data_band,0.21160620000000563,6
case_090,3,ok,359580.0,338917.0,4296960.0,4296960.0,0.30420317958434484,1972872.0,4512504.0,1.0609677295621052,0.4989467999998851,e432b8e948f84de5c15dd8b7a1024ef209ae267c02b4aa71634b38456af2c390,,3.4768483138939623,3.2770537849713555,345253.0,1.0186948426900981,data_band,0.2232334999998784,6
case_090,4,ok,300013.0,271108.0,6445440.0,6445440.0,0.21889732698808043,1889928.0,6743928.0,1.1066180267642416,0.48860999999988053,53394a52f028a6468ccb08b283a6c6cf2da735f8c32d1c96d5ca80999879c6b3,,4.346470779172876,3.9277064660531376,297117.0,1.0959359369697685,data_band,0.199618399999963,6
case_090,5,ok,261420.0,203403.0,8593920.0,8593920.0,0.49140371808112826,5298480.0,5483856.0,1.2852317812421645,0.4719662000002245,8f8301a591902ceb531a0670b0aeacda8e98e8592f7df637b2067b8425fbf5d6,,5.7932429708509705,4.507547241986076,285660.0,1.404404064836802,data_band,0.23159209999994346,6
case_091,1,ok,9186769.0,9168820.0,53947008.0,53947008.0,0.10538579237748164,6374016.0,54108672.0,1.001957612866214,37.52661970000008,220eff77c868dc051d126bfdc2c7fc5a0fbed7471a8128d8b3fb07db31c8a47b,,1.001957612866214,1.0,9186769.0,1.001957612866214,single_core_fixed,0.7400276999997004,1
case_091,2,ok,4558277.0,4547581.0,28271584.0,28271584.0,0.4437133582231571,15444448.0,19362816.0,1.0023520196781541,28.07643280000002,d24ac85f57399384cc35ff897e7de2bc159f1b2898159d6d399cd0976a5f4e97,,2.020144116179569,2.015403846672767,4590046.0,1.0093379315288722,component_reuse_order,9.891173199999685,7
case_091,3,ok,3051376.0,3045559.0,25428800.0,25428800.0,0.26992962188028713,8628160.0,23336320.0,1.0019099941915426,21.71146269999963,9a59824e658e6b4a4383ebb636755850ea4fea403a88bea69ab3751770f23990,,3.016447555276388,3.010697141224156,3070809.0,1.0082907604154114,component_reuse_order,10.915838099999746,8
case_091,4,ok,2292534.0,2292459.0,26478240.0,26478240.0,0.15113624798266914,4989600.0,28024320.0,1.0000327159613323,20.611544400000184,56283ba511e316bf731318a5607c75a994d2d819714e974e15ad63e945e4d980,,4.00738639164321,4.007255290434078,2315529.0,1.010063429705831,component_reuse_order,10.300269200000002,8
