case,cores,evaluation_budget,completed_evaluations,best_cycles,speedup,elapsed_seconds_at_last_evaluation,stopped_before_budget
case_090,5,2,2,529948,2.223544574184637,0.7513554000033764,False
case_090,5,3,3,353945,3.3292262922205427,1.1975076000016998,False
case_090,5,4,4,353945,3.3292262922205427,1.5492617000054452,False
case_090,5,5,4,353945,3.3292262922205427,1.5492617000054452,True
case_090,5,6,4,353945,3.3292262922205427,1.5492617000054452,True
case_091,2,1,1,4590046,2.0014546695174733,752.6388647000058,False
case_091,2,2,1,4590046,2.0014546695174733,752.6388647000058,True
case_091,2,3,1,4590046,2.0014546695174733,752.6388647000058,True
case_091,2,4,1,4590046,2.0014546695174733,752.6388647000058,True
case_091,2,5,1,4590046,2.0014546695174733,752.6388647000058,True
case_091,2,6,1,4590046,2.0014546695174733,752.6388647000058,True
case_091,3,1,1,3070809,2.9916445470884057,699.1340853000002,False
case_091,3,2,1,3070809,2.9916445470884057,699.1340853000002,True
case_091,3,3,1,3070809,2.9916445470884057,699.1340853000002,True
case_091,3,4,1,3070809,2.9916445470884057,699.1340853000002,True
case_091,3,5,1,3070809,2.9916445470884057,699.1340853000002,True
case_091,3,6,1,3070809,2.9916445470884057,699.1340853000002,True
case_091,4,1,1,2315529,3.967460135459327,623.1460882000029,False
case_091,4,2,2,2315529,3.967460135459327,1112.2366121000014,False
case_091,4,3,3,2315529,3.967460135459327,1361.6734364000004,False
case_091,4,4,3,2315529,3.967460135459327,1361.6734364000004,True
case_091,4,5,3,2315529,3.967460135459327,1361.6734364000004,True
case_091,4,6,3,2315529,3.967460135459327,1361.6734364000004,True
case_091,5,1,1,1874503,4.900909200998878,532.5959363000002,False
case_091,5,2,2,1874503,4.900909200998878,1016.7783045999968,False
case_091,5,3,3,1874503,4.900909200998878,1299.0127144999933,False
case_091,5,4,3,1874503,4.900909200998878,1299.0127144999933,True
case_091,5,5,3,1874503,4.900909200998878,1299.0127144999933,True
case_091,5,6,3,1874503,4.900909200998878,1299.0127144999933,True
case_092,2,1,1,2828252,1.702660866146298,58.904019500005234,False
case_092,2,2,2,2374914,2.0276751073933625,65.19438830000581,False
case_092,2,3,2,2374914,2.0276751073933625,65.19438830000581,True
case_092,2,4,2,2374914,2.0276751073933625,65.19438830000581,True
case_092,2,5,2,2374914,2.0276751073933625,65.19438830000581,True
case_092,2,6,2,2374914,2.0276751073933625,65.19438830000581,True
case_092,3,1,1,2231804,2.157695747476033,36.40419819999806,False
case_092,3,2,2,1815473,2.652506536863947,43.55051749999984,False
case_092,3,3,2,1815473,2.652506536863947,43.55051749999984,True
case_092,3,4,2,1815473,2.652506536863947,43.55051749999984,True
case_092,3,5,2,1815473,2.652506536863947,43.55051749999984,True
case_092,3,6,2,1815473,2.652506536863947,43.55051749999984,True
case_092,4,1,1,1927728,2.4980464048869964,27.08512409999821,False
case_092,4,2,2,1927728,2.4980464048869964,62.37118519999785,False
case_092,4,3,3,1580222,3.047390809645733,69.41688540000177,False
case_092,4,4,3,1580222,3.047390809645733,69.41688540000177,True
case_092,4,5,3,1580222,3.047390809645733,69.41688540000177,True
case_092,4,6,3,1580222,3.047390809645733,69.41688540000177,True
case_092,5,1,1,1661234,2.89878126741928,46.24546650000411,False
case_092,5,2,2,1661234,2.89878126741928,72.62328479999996,False
case_092,5,3,3,1278737,3.7658674144878894,78.69890300000407,False
case_092,5,4,3,1278737,3.7658674144878894,78.69890300000407,True
case_092,5,5,3,1278737,3.7658674144878894,78.69890300000407,True
case_092,5,6,3,1278737,3.7658674144878894,78.69890300000407,True
case_093,2,1,1,37827,1.9616940280751844,0.171122200001264,False
case_093,2,2,1,37827,1.9616940280751844,0.171122200001264,True
case_093,2,3,1,37827,1.9616940280751844,0.171122200001264,True
case_093,2,4,1,37827,1.9616940280751844,0.171122200001264,True
case_093,2,5,1,37827,1.9616940280751844,0.171122200001264,True
case_093,2,6,1,37827,1.9616940280751844,0.171122200001264,True
case_093,3,1,1,25103,2.956021192686133,0.15458590000343975,False
case_093,3,2,1,25103,2.956021192686133,0.15458590000343975,True
case_093,3,3,1,25103,2.956021192686133,0.15458590000343975,True
case_093,3,4,1,25103,2.956021192686133,0.15458590000343975,True
case_093,3,5,1,25103,2.956021192686133,0.15458590000343975,True
case_093,3,6,1,25103,2.956021192686133,0.15458590000343975,True
case_093,4,1,1,19779,3.751706355225239,0.149180599997635,False
case_093,4,2,2,19779,3.751706355225239,0.25184160000208067,False
case_093,4,3,2,19779,3.751706355225239,0.25184160000208067,True
case_093,4,4,2,19779,3.751706355225239,0.25184160000208067,True
case_093,4,5,2,19779,3.751706355225239,0.25184160000208067,True
case_093,4,6,2,19779,3.751706355225239,0.25184160000208067,True
case_093,5,1,1,15876,4.674036281179139,0.1598117999965325,False
case_093,5,2,1,15876,4.674036281179139,0.1598117999965325,True
case_093,5,3,1,15876,4.674036281179139,0.1598117999965325,True
case_093,5,4,1,15876,4.674036281179139,0.1598117999965325,True
case_093,5,5,1,15876,4.674036281179139,0.1598117999965325,True
case_093,5,6,1,15876,4.674036281179139,0.1598117999965325,True
case_094,2,1,1,53614,1.7699108441824896,0.16287500000180444,False
case_094,2,2,2,53614,1.7699108441824896,0.26955489999818383,False
case_094,2,3,3,53614,1.7699108441824896,0.4015356000018073,False
case_094,2,4,3,53614,1.7699108441824896,0.4015356000018073,True
case_094,2,5,3,53614,1.7699108441824896,0.4015356000018073,True
case_094,2,6,3,53614,1.7699108441824896,0.4015356000018073,True
case_094,3,1,1,39889,2.37890145152799,0.17908770000212826,False
case_094,3,2,2,39889,2.37890145152799,0.29084720000537345,False
case_094,3,3,3,39889,2.37890145152799,0.41047059999982594,False
case_094,3,4,3,39889,2.37890145152799,0.41047059999982594,True
case_094,3,5,3,39889,2.37890145152799,0.41047059999982594,True
case_094,3,6,3,39889,2.37890145152799,0.41047059999982594,True
case_094,4,1,1,30709,3.090038750854798,0.18622689999756403,False
case_094,4,2,2,30709,3.090038750854798,0.30344959999638377,False
case_094,4,3,3,30709,3.090038750854798,0.4296641999972053,False
case_094,4,4,3,30709,3.090038750854798,0.4296641999972053,True
case_094,4,5,3,30709,3.090038750854798,0.4296641999972053,True
case_094,4,6,3,30709,3.090038750854798,0.4296641999972053,True
case_094,5,1,1,25530,3.716882099490795,0.1947273000041605,False
case_094,5,2,2,25530,3.716882099490795,0.32711830000334885,False
case_094,5,3,3,25530,3.716882099490795,0.4525095999997575,False
case_094,5,4,3,25530,3.716882099490795,0.4525095999997575,True
case_094,5,5,3,25530,3.716882099490795,0.4525095999997575,True
case_094,5,6,3,25530,3.716882099490795,0.4525095999997575,True
case_095,2,1,1,1042890,1.9991111238960964,3.249629800004186,False
case_095,2,2,2,1042890,1.9991111238960964,5.3444053000057465,False
case_095,2,3,2,1042890,1.9991111238960964,5.3444053000057465,True
case_095,2,4,2,1042890,1.9991111238960964,5.3444053000057465,True
case_095,2,5,2,1042890,1.9991111238960964,5.3444053000057465,True
case_095,2,6,2,1042890,1.9991111238960964,5.3444053000057465,True
case_095,3,1,1,695775,2.9964471273040854,2.3970982000028016,False
case_095,3,2,2,695775,2.9964471273040854,5.495794599999499,False
case_095,3,3,2,695775,2.9964471273040854,5.495794599999499,True
case_095,3,4,2,695775,2.9964471273040854,5.495794599999499,True
case_095,3,5,2,695775,2.9964471273040854,5.495794599999499,True
case_095,3,6,2,695775,2.9964471273040854,5.495794599999499,True
case_095,4,1,1,524422,3.9755254356224565,1.990622600002098,False
case_095,4,2,2,524422,3.9755254356224565,4.0600804000059725,False
case_095,4,3,2,524422,3.9755254356224565,4.0600804000059725,True
case_095,4,4,2,524422,3.9755254356224565,4.0600804000059725,True
case_095,4,5,2,524422,3.9755254356224565,4.0600804000059725,True
case_095,4,6,2,524422,3.9755254356224565,4.0600804000059725,True
case_095,5,1,1,420852,4.953886401870491,1.7567287999991095,False
case_095,5,2,2,420852,4.953886401870491,3.4005752000011853,False
case_095,5,3,2,420852,4.953886401870491,3.4005752000011853,True
case_095,5,4,2,420852,4.953886401870491,3.4005752000011853,True
case_095,5,5,2,420852,4.953886401870491,3.4005752000011853,True
case_095,5,6,2,420852,4.953886401870491,3.4005752000011853,True
case_096,2,1,1,47175,1.7847164811870695,0.3288315000027069,False
case_096,2,2,2,47175,1.7847164811870695,0.6006427999964217,False
case_096,2,3,2,47175,1.7847164811870695,0.6006427999964217,True
case_096,2,4,2,47175,1.7847164811870695,0.6006427999964217,True
case_096,2,5,2,47175,1.7847164811870695,0.6006427999964217,True
case_096,2,6,2,47175,1.7847164811870695,0.6006427999964217,True
case_096,3,1,1,33662,2.5011585764363375,0.33363439999811817,False
case_096,3,2,2,33662,2.5011585764363375,0.5895510999980615,False
case_096,3,3,3,33662,2.5011585764363375,0.8191494999991846,False
case_096,3,4,3,33662,2.5011585764363375,0.8191494999991846,True
case_096,3,5,3,33662,2.5011585764363375,0.8191494999991846,True
case_096,3,6,3,33662,2.5011585764363375,0.8191494999991846,True
case_096,4,1,1,26984,3.120145271271865,0.34431429999676766,False
case_096,4,2,2,26984,3.120145271271865,0.6085775999963516,False
case_096,4,3,3,26984,3.120145271271865,0.8171269999947981,False
case_096,4,4,3,26984,3.120145271271865,0.8171269999947981,True
case_096,4,5,3,26984,3.120145271271865,0.8171269999947981,True
case_096,4,6,3,26984,3.120145271271865,0.8171269999947981,True
case_096,5,1,1,27053,3.112187188112224,0.3224298999994062,False
case_096,5,2,2,27053,3.112187188112224,0.6143040999959339,False
case_096,5,3,2,27053,3.112187188112224,0.6143040999959339,True
case_096,5,4,2,27053,3.112187188112224,0.6143040999959339,True
case_096,5,5,2,27053,3.112187188112224,0.6143040999959339,True
case_096,5,6,2,27053,3.112187188112224,0.6143040999959339,True
case_097,2,1,1,5617602,2.045625339780212,8.598000499994669,False
case_097,2,2,2,5617602,2.045625339780212,16.879220399998303,False
case_097,2,3,2,5617602,2.045625339780212,16.879220399998303,True
case_097,2,4,2,5617602,2.045625339780212,16.879220399998303,True
case_097,2,5,2,5617602,2.045625339780212,16.879220399998303,True
case_097,2,6,2,5617602,2.045625339780212,16.879220399998303,True
case_097,3,1,1,3660459,3.1393628503966307,15.008280000001832,False
case_097,3,2,2,3660459,3.1393628503966307,29.10613039999589,False
case_097,3,3,2,3660459,3.1393628503966307,29.10613039999589,True
case_097,3,4,2,3660459,3.1393628503966307,29.10613039999589,True
case_097,3,5,2,3660459,3.1393628503966307,29.10613039999589,True
case_097,3,6,2,3660459,3.1393628503966307,29.10613039999589,True
case_097,4,1,1,2626908,4.37453805005733,4.727547300004517,False
case_097,4,2,1,2626908,4.37453805005733,4.727547300004517,True
case_097,4,3,1,2626908,4.37453805005733,4.727547300004517,True
case_097,4,4,1,2626908,4.37453805005733,4.727547300004517,True
case_097,4,5,1,2626908,4.37453805005733,4.727547300004517,True
case_097,4,6,1,2626908,4.37453805005733,4.727547300004517,True
case_097,5,1,1,2102348,5.466035594487687,13.7364430000016,False
case_097,5,2,1,2102348,5.466035594487687,13.7364430000016,True
case_097,5,3,1,2102348,5.466035594487687,13.7364430000016,True
case_097,5,4,1,2102348,5.466035594487687,13.7364430000016,True
case_097,5,5,1,2102348,5.466035594487687,13.7364430000016,True
case_097,5,6,1,2102348,5.466035594487687,13.7364430000016,True
case_098,2,1,1,89756,1.9768037791345425,0.4238346000056481,False
case_098,2,2,1,89756,1.9768037791345425,0.4238346000056481,True
case_098,2,3,1,89756,1.9768037791345425,0.4238346000056481,True
case_098,2,4,1,89756,1.9768037791345425,0.4238346000056481,True
case_098,2,5,1,89756,1.9768037791345425,0.4238346000056481,True
case_098,2,6,1,89756,1.9768037791345425,0.4238346000056481,True
case_098,3,1,1,98125,1.808203821656051,0.3997804999962682,False
case_098,3,2,2,89825,1.9752852769273588,0.7366524000026402,False
case_098,3,3,3,89756,1.9768037791345425,1.072579499996209,False
case_098,3,4,3,89756,1.9768037791345425,1.072579499996209,True
case_098,3,5,3,89756,1.9768037791345425,1.072579499996209,True
case_098,3,6,3,89756,1.9768037791345425,1.072579499996209,True
case_098,4,1,1,91047,1.948773710281503,0.389983500004746,False
case_098,4,2,2,89894,1.973769105835762,0.6863863000035053,False
case_098,4,3,3,89756,1.9768037791345425,1.044832800005679,False
case_098,4,4,3,89756,1.9768037791345425,1.044832800005679,True
case_098,4,5,3,89756,1.9768037791345425,1.044832800005679,True
case_098,4,6,3,89756,1.9768037791345425,1.044832800005679,True
case_098,5,1,1,86044,2.062084514899354,0.3875341999955708,False
case_098,5,2,2,83686,2.120187367062591,0.7216702000005171,False
case_098,5,3,3,83535,2.1240198719099777,1.0141145999950822,False
case_098,5,4,3,83535,2.1240198719099777,1.0141145999950822,True
case_098,5,5,3,83535,2.1240198719099777,1.0141145999950822,True
case_098,5,6,3,83535,2.1240198719099777,1.0141145999950822,True
case_099,2,1,1,811392,2.0002649767313456,11.134149800003797,False
case_099,2,2,1,811392,2.0002649767313456,11.134149800003797,True
case_099,2,3,1,811392,2.0002649767313456,11.134149800003797,True
case_099,2,4,1,811392,2.0002649767313456,11.134149800003797,True
case_099,2,5,1,811392,2.0002649767313456,11.134149800003797,True
case_099,2,6,1,811392,2.0002649767313456,11.134149800003797,True
case_099,3,1,1,539533,3.008155200886693,10.443123199998809,False
case_099,3,2,1,539533,3.008155200886693,10.443123199998809,True
case_099,3,3,1,539533,3.008155200886693,10.443123199998809,True
case_099,3,4,1,539533,3.008155200886693,10.443123199998809,True
case_099,3,5,1,539533,3.008155200886693,10.443123199998809,True
case_099,3,6,1,539533,3.008155200886693,10.443123199998809,True
case_099,4,1,1,406807,3.989604407003813,9.872554599998693,False
case_099,4,2,1,406807,3.989604407003813,9.872554599998693,True
case_099,4,3,1,406807,3.989604407003813,9.872554599998693,True
case_099,4,4,1,406807,3.989604407003813,9.872554599998693,True
case_099,4,5,1,406807,3.989604407003813,9.872554599998693,True
case_099,4,6,1,406807,3.989604407003813,9.872554599998693,True
case_099,5,1,1,337221,4.81286456062938,10.275839000001724,False
case_099,5,2,1,337221,4.81286456062938,10.275839000001724,True
case_099,5,3,1,337221,4.81286456062938,10.275839000001724,True
case_099,5,4,1,337221,4.81286456062938,10.275839000001724,True
case_099,5,5,1,337221,4.81286456062938,10.275839000001724,True
case_099,5,6,1,337221,4.81286456062938,10.275839000001724,True
case_100,2,1,1,90243,1.6757310816351407,0.46312599999509985,False
case_100,2,2,2,84557,1.788414915382523,0.7634471999990637,False
case_100,2,3,3,84557,1.788414915382523,1.149919499999669,False
case_100,2,4,4,83633,1.8081738069900637,1.4806409000011627,False
case_100,2,5,5,83633,1.8081738069900637,1.8460348000007798,False
case_100,2,6,5,83633,1.8081738069900637,1.8460348000007798,True
case_100,3,1,1,57811,2.6158170590372074,0.4999510000052396,False
case_100,3,2,2,57811,2.6158170590372074,0.9038736000002245,False
case_100,3,3,2,57811,2.6158170590372074,0.9038736000002245,True
case_100,3,4,2,57811,2.6158170590372074,0.9038736000002245,True
case_100,3,5,2,57811,2.6158170590372074,0.9038736000002245,True
case_100,3,6,2,57811,2.6158170590372074,0.9038736000002245,True
case_100,4,1,1,77006,1.9637820429576915,0.5560702000002493,False
case_100,4,2,2,58086,2.603432840959956,0.9286656999975094,False
case_100,4,3,3,57811,2.6158170590372074,1.3188959000035538,False
case_100,4,4,3,57811,2.6158170590372074,1.3188959000035538,True
case_100,4,5,3,57811,2.6158170590372074,1.3188959000035538,True
case_100,4,6,3,57811,2.6158170590372074,1.3188959000035538,True
case_100,5,1,1,58085,2.603477662047,0.4524472999983118,False
case_100,5,2,2,57811,2.6158170590372074,0.8292698000004748,False
case_100,5,3,3,57811,2.6158170590372074,1.2596836000011535,False
case_100,5,4,3,57811,2.6158170590372074,1.2596836000011535,True
case_100,5,5,3,57811,2.6158170590372074,1.2596836000011535,True
case_100,5,6,3,57811,2.6158170590372074,1.2596836000011535,True
